class_id = 368, name = font_9_I, ap = 98.29        (TP = 215, FP = 3) 
class_id = 369, name = font_9_J, ap = 98.91        (TP = 217, FP = 6) 
class_id = 370, name = font_9_K, ap = 99.90        (TP = 402, FP = 3) 
class_id = 371, name = font_9_L, ap = 99.74        (TP = 334, FP = 0) 
class_id = 372, name = font_9_M, ap = 99.81        (TP = 200, FP = 9) 
class_id = 373, name = font_9_N, ap = 99.67        (TP = 188, FP = 5) 
class_id = 374, name = font_9_O, ap = 99.92        (TP = 186, FP = 2) 
class_id = 375, name = font_9_P, ap = 99.79        (TP = 177, FP = 3) 
class_id = 376, name = font_9_Q, ap = 99.98        (TP = 183, FP = 3) 
class_id = 377, name = font_9_R, ap = 99.89        (TP = 209, FP = 4) 
class_id = 378, name = font_9_S, ap = 99.99        (TP = 193, FP = 2) 
class_id = 379, name = font_9_T, ap = 99.46        (TP = 564, FP = 3) 
