1, 687, Note_off_c, 9, 46, 0
1, 699, Note_on_c, 9, 42, 60
1, 708, Note_off_c, 9, 42, 0
1, 719, Note_on_c, 9, 69, 95
1, 719, Note_on_c, 9, 54, 88
1, 719, Note_on_c, 9, 42, 127
1, 735, Note_off_c, 9, 42, 0
1, 737, Note_off_c, 9, 69, 0
1, 743, Note_off_c, 9, 54, 0
1, 747, Note_on_c, 9, 42, 115
1, 756, Note_off_c, 9, 42, 0
1, 764, Note_off_c, 2, 71, 0
1, 765, Note_off_c, 2, 74, 0
1, 766, Note_off_c, 2, 59, 0
1, 767, Note_off_c, 2, 79, 0
1, 767, Note_off_c, 0, 35, 0
1, 767, Note_on_c, 0, 33, 112
1, 767, Note_on_c, 2, 72, 85
1, 767, Note_on_c, 2, 76, 95
1, 767, Note_on_c, 2, 57, 101
1, 767, Note_on_c, 2, 69, 95
1, 767, Note_on_c, 9, 63, 72
1, 767, Note_on_c, 9, 42, 114
1, 782, Note_off_c, 9, 63, 0
1, 783, Note_off_c, 9, 42, 0
1, 795, Note_on_c, 9, 63, 72
1, 795, Note_on_c, 9, 44, 117
1, 804, Note_off_c, 9, 44, 0
1, 805, Note_off_c, 9, 63, 0
1, 815, Note_on_c, 9, 69, 95
1, 815, Note_on_c, 9, 54, 90
1, 815, Note_on_c, 9, 62, 74
1, 815, Note_on_c, 9, 42, 127
1, 830, Note_off_c, 9, 62, 0
1, 831, Note_off_c, 9, 42, 0
1, 834, Note_off_c, 9, 69, 0
1, 839, Note_off_c, 9, 54, 0
1, 843, Note_on_c, 9, 42, 116
1, 845, Note_off_c, 0, 33, 0
1, 851, Note_off_c, 2, 69, 0
1, 852, Note_off_c, 2, 57, 0
1, 852, Note_off_c, 9, 42, 0
1, 855, Note_off_c, 2, 76, 0
1, 863, Note_on_c, 0, 33, 110
1, 863, Note_on_c, 2, 69, 99
1, 863, Note_on_c, 2, 76, 84
1, 863, Note_on_c, 2, 57, 101
1, 863, Note_on_c, 9, 63, 75
1, 863, Note_on_c, 9, 46, 112
1, 863, Note_on_c, 9, 37, 123
1, 863, Note_on_c, 9, 35, 124
1, 876, Note_off_c, 9, 35, 0
1, 878, Note_off_c, 9, 63, 0
1, 879, Note_off_c, 9, 46, 0
1, 879, Note_off_c, 9, 37, 0
1, 883, Note_off_c, 0, 33, 0
1, 884, Note_off_c, 2, 57, 0
1, 891, Note_on_c, 9, 63, 5
1, 891, Note_on_c, 9, 42, 79
1, 900, Note_off_c, 9, 42, 0
1, 902, Note_off_c, 9, 63, 0
1, 903, Note_off_c, 2, 76, 0
1, 905, Note_off_c, 2, 72, 0
1, 905, Note_off_c, 2, 69, 0
1, 911, Note_on_c, 0, 29, 119
1, 911, Note_on_c, 2, 65, 88
1, 911, Note_on_c, 2, 81, 107
1, 911, Note_on_c, 2, 53, 106
1, 911, Note_on_c, 2, 77, 89
1, 911, Note_on_c, 2, 72, 88
1, 911, Note_on_c, 9, 69, 95
1, 911, Note_on_c, 9, 54, 90
1, 911, Note_on_c, 9, 42, 127
1, 927, Note_off_c, 9, 69, 0
1, 927, Note_off_c, 9, 42, 0
1, 935, Note_off_c, 9, 54, 0
1, 939, Note_on_c, 9, 63, 78
1, 939, Note_on_c, 9, 42, 117
1, 948, Note_off_c, 9, 42, 0
1, 949, Note_off_c, 9, 63, 0
